user_id,status_id,created_at,created_at_date,pull_date,date_difference,screen_name,text,source,favorite_count,ln_favorite_count,favorite_count_prop,ln_favorite_count_prop,retweet_count,ln_retweet_count,retweet_count_prop,ln_retweet_count_prop,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function.,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,WC_mc,social_engagement_index,buzz,polarity,politically_oriented
x246646501,x1260179485053288449,5/12/2020 12:06,5/12/2020,11/19/2020,191,magancrane,I realized last night that my bizarre covid panic dreams are being narrated by the guys who voice negative political ads and my whole world just closed in on itself.,ap,12,2.564949357,0.062827225,0.060932551,0,0,0,0,30,43.23,25.24,98.01,1.03,30,16.67,86.67,50,20,10,10,0,0,0,0,10,3.33,10,6.67,3.33,3.33,3.33,10,3.33,0,3.33,0,3.33,3.33,0,3.33,3.33,0,0,6.67,0,3.33,0,3.33,3.33,3.33,0,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,3.33,0,0,3.33,0,0,3.33,3.33,0,20,0,13.33,6.67,3.33,3.33,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,5.986009686,0.030466276,0,0,0
x18983793,x1259629807387754501,5/10/2020 23:42,5/10/2020,11/19/2020,193,ShannonBream,"Took Biscuit Bream for a 3.2 mile walk, stopped for a massive playdate with her neighborhood friend and she's still roaming the house looking for trouble.  😂 #labs",foxnews,1050,6.957497371,5.440414508,1.862592903,51,3.951243719,0.264248705,0.234478036,27,97.84,93.07,15.12,1,13.5,29.63,77.78,40.74,7.41,7.41,0,0,0,7.41,0,0,11.11,14.81,3.7,3.7,3.7,0,18.52,3.7,0,0,3.7,0,3.7,0,3.7,0,0,0,14.81,0,7.41,7.41,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,22.22,7.41,0,3.7,3.7,7.41,7.41,7.41,0,22.22,3.7,11.11,7.41,0,0,7.41,0,0,0,0,0,0,0,0,0,14.81,3.7,3.7,0,0,0,0,0,0,3.7,0,3.7,2.986009686,1.04853547,0,0,0
x19714682,x13029930193,4/28/2010 21:42,4/28/2010,11/19/2020,3858,DwightGarner,HITTING SIDE OF THE MET WITH HAMMER. FUCK YOU PICASSO.,nytimes,0,0,0,0,7,2.079441542,0.001814412,0.001812768,10,99,97.69,3.37,1,5,20,70,40,10,10,0,0,10,0,0,0,10,20,0,0,0,0,20,0,0,0,0,0,10,0,10,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,10,0,0,0,0,10,10,0,10,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,-14.01399031,0.000906384,0,0,0
x17389023,x964578184342720512,2/16/2018 19:12,2/16/2018,11/19/2020,1007,davidwchen,Here is the riveting and eerily prescient @NYTmag story on the freshly indicted Internet Research Agency by the incredibly brave @AdrianChen  https://t.co/sni9VXqOuc,nytimes,37,3.63758616,0.0367428,0.036083876,27,3.33220451,0.026812314,0.026459162,26,97.95,64.99,1,89.84,26,34.62,50,30.77,0,0,0,0,0,0,0,0,11.54,7.69,3.85,3.85,3.85,0,3.85,0,0,0,0,0,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,3.85,0,3.85,0,7.69,0,0,0,0,0,3.85,0,3.85,0,0,0,19.23,3.85,0,0,0,0,0,0,0,0,0,15.38,1.986009686,0.031271519,0,1,0
x167122787,x1278689665290317824,7/2/2020 13:59,7/2/2020,11/19/2020,140,EricShawnTV,@foxnews #fox #foxnews #starsandstripes @starsandstripes #PENTAGON @realDonaldTrump @USAFReserve @usairforce @USArmy @USMC @USNavy #Military @DeptofDefense #journalism #media #newspapers https://t.co/PX6d0oUOgM,foxnews,2,1.098612289,0.014285714,0.014184635,0,0,0,0,22,93.26,50,1,25.77,22,59.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,90.91,4.55,0,0,0,0,0,0,0,0,0,86.36,-2.013990314,0.007092318,0,0,1
x28138045,x728228858084917248,5/5/2016 14:24,5/5/2016,11/19/2020,1659,perezpena,Could carbonate fuel cells be the missing link that makes carbon capture work economically? @exxonmobil thinks so https://t.co/1KVyq2JRXq,nytimes,0,0,0,0,21,3.091042453,0.012658228,0.012578782,23,60.05,50,2.02,1,11.5,21.74,52.17,21.74,4.35,0,0,0,0,0,0,4.35,4.35,0,8.7,4.35,4.35,0,21.74,0,0,0,0,0,4.35,0,4.35,0,0,4.35,0,0,0,0,0,17.39,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,17.39,0,4.35,0,4.35,0,8.7,0,0,4.35,0,0,4.35,0,4.35,0,0,0,21.74,4.35,0,0,0,4.35,0,0,0,0,0,13.04,-1.013990314,0.006289391,0,0,0
x22055109,x859018386617098240,5/1/2017 12:15,5/1/2017,11/19/2020,1298,SteveDoocy,I'm on @foxandfriends at 8:20amEST giving more details about our show's premiere today!! Join me now AND at 5pmEST https://t.co/hrpqZRwjsc,foxnews,0,0,0,0,38,3.663561646,0.029275809,0.028855457,25,73.88,65.56,96.63,91.14,12.5,20,60,36,12,12,8,4,0,0,0,0,0,16,4,8,4,0,12,4,4,0,4,4,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,16,0,24,0,12,12,0,0,0,0,0,0,4,0,4,0,0,0,36,4,0,4,0,0,8,0,0,8,0,12,0.986009686,0.014427729,0,1,0
x18983793,x1314533596351389696,10/9/2020 11:50,10/9/2020,11/19/2020,41,ShannonBream,"Could the GOP lose the Senate over backlash from the left if Judge Barrett becomes Justice Barrett? 

That and much more with @SenTedCruz – including his new book with some inside scoop from #SCOTUS #LivinTheBream 

https://t.co/Xad0yPzUZR https://t.co/vGuJyyvoIJ",foxnews,110,4.709530201,2.682926829,1.30370777,26,3.295836866,0.634146341,0.491120553,44,98.34,50,1,3.73,22,22.73,63.64,36.36,4.55,2.27,0,0,0,2.27,0,2.27,6.82,15.91,4.55,0,4.55,0,9.09,4.55,2.27,0,0,6.82,2.27,0,2.27,0,0,2.27,2.27,0,0,0,2.27,9.09,2.27,0,4.55,4.55,0,2.27,0,0,0,0,0,0,0,0,0,11.36,0,2.27,9.09,0,2.27,2.27,4.55,0,9.09,0,6.82,2.27,2.27,2.27,0,0,0,0,4.55,0,4.55,0,0,0,22.73,4.55,0,0,0,2.27,0,0,0,0,0,15.91,19.98600969,0.897414162,0,1,1
x15770911,x790022795010842624,10/23/2016 2:51,10/23/2016,11/19/2020,1488,nekesamumbi,@daracook @vulture I can't wait to listen! You should come over for a listening party lol,ap,1,0.693147181,0.000672043,0.000671817,0,0,0,0,16,93.26,89.42,74.76,99,8,18.75,87.5,50,12.5,12.5,6.25,0,6.25,0,0,0,6.25,18.75,6.25,0,0,6.25,31.25,0,0,0,0,0,12.5,12.5,0,0,0,0,25,0,0,0,0,12.5,0,0,6.25,0,0,6.25,12.5,0,12.5,0,0,0,0,0,0,12.5,6.25,0,6.25,0,0,0,25,0,18.75,6.25,6.25,6.25,0,6.25,0,0,0,0,6.25,0,6.25,0,0,0,25,0,0,0,0,0,6.25,0,0,6.25,0,12.5,-8.013990314,0.000335909,0,1,0
x28138045,x731188121740689408,5/13/2016 18:23,5/13/2016,11/19/2020,1651,perezpena,Donald Trump on His Tax Rate: ‘It’s None of Your Business’ https://t.co/iCkGqLBVqS via @NYTPolitics,nytimes,0,0,0,0,0,0,0,0,18,75.9,86.68,1,25.77,18,16.67,55.56,38.89,16.67,11.11,0,0,5.56,5.56,0,5.56,0,16.67,5.56,0,0,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,0,11.11,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,11.11,0,11.11,0,11.11,0,0,11.11,0,0,5.56,0,5.56,0,0,0,44.44,5.56,0,5.56,0,0,0,0,5.56,11.11,0,16.67,-6.013990314,0,1,0,1
x17389023,x991995050174361601,5/3/2018 10:57,5/3/2018,11/19/2020,931,davidwchen,"Audible, one of the favorites on Saturday, is hoping to join Funny Cide as the only New York horse to win the Run for the Roses https://t.co/JDxYUwu9vk via @Ali_Lev @jonathan_wolfe",nytimes,1,0.693147181,0.001074114,0.001073537,2,1.098612289,0.002148228,0.002145924,36,99,50,4.97,99,36,13.89,63.89,36.11,0,0,0,0,0,0,0,0,11.11,19.44,2.78,2.78,2.78,0,11.11,8.33,2.78,0,2.78,0,8.33,8.33,0,0,0,0,0,0,0,0,0,2.78,0,0,2.78,2.78,0,0,2.78,0,2.78,0,0,0,0,0,0,5.56,2.78,2.78,2.78,2.78,0,0,8.33,2.78,13.89,2.78,5.56,5.56,0,0,0,0,0,0,2.78,0,2.78,0,0,0,25,2.78,5.56,0,0,0,0,0,0,0,0,16.67,11.98600969,0.001609731,0,1,0
x246646501,x1273964109164417024,6/19/2020 13:01,6/19/2020,11/19/2020,153,magancrane,NEWS: The Biden campaign has only hired one state director and the announcement of that first state director only comes today after a week of inquiries about staffing in battlegrounds. A look at how the Biden is lagging in hiring in key states w/@jeneps: https://t.co/nKenlBPPmv,ap,0,0,0,0,213,5.365976015,1.392156863,0.872195412,50,98.05,57.92,43.37,4.95,25,18,72,40,2,0,0,0,0,0,0,2,10,16,4,8,4,0,12,2,2,2,4,0,2,0,2,0,2,0,2,0,0,0,0,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,14,0,2,12,0,0,2,10,0,18,2,8,8,10,0,0,0,0,0,4,0,4,0,0,0,14,4,0,4,0,0,0,0,0,0,0,6,25.98600969,0.436097706,1,0,1
x17389023,x1138962753803227141,6/13/2019 0:14,6/13/2019,11/19/2020,525,davidwchen,"""I thought that was going to be a positive, but I was wrong"": @katetaylornyt and I report from Boston on the fate of Stanford's ex-sailing coach in the first sentencing of the Varsity Blues college admissions and recruiting scandal https://t.co/BDdiRhVHlV",nytimes,0,0,0,0,0,0,0,0,45,93.26,25.24,43.37,25.77,45,26.67,75.56,44.44,8.89,6.67,6.67,0,0,0,0,2.22,8.89,13.33,6.67,0,6.67,0,11.11,4.44,0,0,2.22,0,4.44,2.22,2.22,0,0,0,2.22,0,0,0,0,6.67,2.22,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,8.89,0,2.22,2.22,2.22,2.22,4.44,2.22,4.44,8.89,2.22,4.44,2.22,8.89,4.44,0,0,0,0,4.44,0,2.22,0,0,0,22.22,2.22,2.22,2.22,0,0,0,2.22,4.44,2.22,0,6.67,20.98600969,0,0,0,0
x54182985,x806955906244165633,12/8/2016 20:17,12/8/2016,11/19/2020,1442,lhinnant,"24 hours, 15 suicide bombers, 1 battle: A lethal mistake leads to a harrowing ambush in Iraq's Mosul @sgreports  https://t.co/MIZIcCQAOC",ap,6,1.945910149,0.004160888,0.004152255,5,1.791759469,0.003467406,0.003461409,24,99,50,1.79,1,24,25,45.83,16.67,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,12.5,0,8.33,0,8.33,0,4.17,0,0,0,0,0,0,8.33,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,4.17,8.33,0,0,0,0,0,12.5,4.17,4.17,4.17,4.17,0,0,0,0,8.33,4.17,0,4.17,0,0,0,33.33,4.17,8.33,4.17,0,0,0,0,0,4.17,0,12.5,-0.013990314,0.003806832,0,0,1
x17389023,x1278508533949108226,7/2/2020 1:59,7/2/2020,11/19/2020,140,davidwchen,"Big news out of Missouri via @kurtstreeter: Last year, the WNBA superstar Maya Moore left basketball to fight to overturn the conviction of a prisoner. Today, that man was released, and Moore was there   https://t.co/1sOsXvmCiB",nytimes,6,1.945910149,0.042857143,0.041964199,4,1.609437912,0.028571429,0.028170877,39,98.64,69.6,30.55,2.7,19.5,23.08,64.1,35.9,2.56,0,0,0,0,0,0,2.56,7.69,15.38,5.13,2.56,2.56,0,7.69,2.56,0,0,0,0,2.56,0,2.56,0,2.56,0,5.13,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,7.69,2.56,0,17.95,0,10.26,7.69,0,2.56,0,0,0,0,2.56,0,2.56,0,0,0,23.08,5.13,7.69,2.56,0,0,0,0,0,0,0,7.69,14.98600969,0.035067538,1,0,0
x246646501,x1297018819127508993,8/22/2020 3:52,8/22/2020,11/19/2020,89,magancrane,Wow https://t.co/vGkbDG1YwE,ap,1,0.693147181,0.011235955,0.011173301,0,0,0,0,6,93.26,50,1,99,6,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,50,16.67,0,0,0,0,0,0,0,0,0,33.33,-18.01399031,0.005586651,0,1,0
x246646501,x1296516158619885568,8/20/2020 18:35,8/20/2020,11/19/2020,91,magancrane,Good afternoon to these wolverines and only these wolverines. https://t.co/buQ9e5e9qn,ap,0,0,0,0,11,2.48490665,0.120879121,0.114113307,14,48.63,50,1.06,99,7,28.57,57.14,35.71,14.29,0,0,0,0,0,0,14.29,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,7.14,0,7.14,0,0,0,28.57,14.29,0,0,0,0,0,0,0,0,0,14.29,-10.01399031,0.057056654,0,1,0
x18983793,x1280686361125814273,7/8/2020 2:13,7/8/2020,11/19/2020,134,ShannonBream,"BREAKING:  #SCOTUS confirms Chief Justice Roberts was hospitalized overnight after a fall June 21st.  ""The injury required sutures ... His doctors ruled out a seizure. They believe the fall was likely due to light-headedness caused by dehydration."" More at 11p @FoxNews",foxnews,6595,8.794218684,49.21641791,3.916342023,3094,8.037543185,23.08955224,3.181778229,41,99,68.71,25.63,25.77,8.2,34.15,70.73,31.71,4.88,4.88,0,0,0,2.44,2.44,0,9.76,12.2,4.88,0,0,0,7.32,4.88,4.88,0,0,2.44,0,0,0,0,0,0,4.88,0,0,0,2.44,7.32,2.44,2.44,0,2.44,0,0,2.44,2.44,0,0,9.76,2.44,9.76,0,0,7.32,0,0,7.32,0,0,4.88,2.44,0,17.07,4.88,4.88,7.32,4.88,0,0,0,0,0,0,0,0,0,0,0,29.27,14.63,0,2.44,0,0,0,2.44,4.88,0,0,4.88,16.98600969,3.549060126,1,0,1
x18554022,x1228034525776596992,2/13/2020 19:13,2/13/2020,11/19/2020,280,JulietMacur,"Daniel the golden retriever handled his loss at the Westminster better than the internet did. “He is happy to be home and just hanging out,” his owner told ⁦@Rueby⁩. “This morning, he dug himself a nice hole in the backyard and decided to lie in it.” https://t.co/YquXwA5XJJ",nytimes,0,0,0,0,257,5.552959585,0.917857143,0.651208491,51,91.24,88.03,1.49,90.49,12.75,19.61,76.47,49.02,13.73,9.8,0,0,0,9.8,0,3.92,9.8,13.73,5.88,1.96,3.92,0,9.8,7.84,3.92,0,0,0,7.84,5.88,1.96,0,0,1.96,13.73,0,0,0,9.8,3.92,1.96,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,5.88,0,3.92,1.96,1.96,1.96,5.88,3.92,0,13.73,0,11.76,1.96,0,1.96,3.92,0,0,0,1.96,0,1.96,0,0,0,25.49,7.84,3.92,0,0,0,0,0,7.84,0,0,5.88,26.98600969,0.325604246,0,1,0
x17389023,x1324920854409588736,11/7/2020 3:45,11/7/2020,11/19/2020,12,davidwchen,"This is an amazing detail

https://t.co/g1FKtXiID8 via @WSJ @rebeccaballhaus @MichaelCBender @learyreports https://t.co/OpyHoMIkyW",nytimes,21,3.091042453,1.75,1.011600912,10,2.397895273,0.833333333,0.606135804,20,93.26,50,1,96.76,20,30,35,20,5,0,0,0,0,0,0,5,5,5,5,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,10,0,10,0,0,0,50,10,0,0,0,0,0,0,0,0,0,40,-4.013990314,0.808868358,0,1,0
x22055109,x861197995441889280,5/7/2017 12:36,5/7/2017,11/19/2020,1292,SteveDoocy,".@SharkGregNorman: The more things get deregulated, the more money people have in their pockets, the more they spend. It boosts the economy. https://t.co/8dKLxNbu4k",foxnews,0,0,0,0,234,5.459585514,0.181114551,0.166458528,28,93.26,85.81,1,25.77,9.33,17.86,67.86,35.71,14.29,7.14,0,0,0,0,7.14,7.14,14.29,3.57,3.57,0,0,0,10.71,10.71,10.71,0,0,10.71,0,0,0,0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,3.57,0,0,10.71,0,3.57,0,3.57,0,3.57,0,0,10.71,0,0,3.57,0,3.57,0,0,0,35.71,14.29,7.14,3.57,0,0,0,0,0,0,0,10.71,3.986009686,0.083229264,0,1,0
x246646501,x1266532796929105921,5/30/2020 0:52,5/30/2020,11/19/2020,173,magancrane,I have so mny questions. But none like the ones that poor child must be asking about why his family rejected him. 🥺🥺 https://t.co/KX9vjuiRrH,ap,4,1.609437912,0.023121387,0.022858138,0,0,0,0,27,12.53,77.05,1,1,9,11.11,77.78,51.85,14.81,11.11,3.7,0,0,7.41,0,3.7,3.7,7.41,11.11,11.11,7.41,3.7,14.81,3.7,3.7,3.7,0,3.7,7.41,0,7.41,0,0,3.7,18.52,3.7,0,0,7.41,14.81,3.7,3.7,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,0,0,14.81,3.7,0,11.11,0,0,0,7.41,0,0,0,0,0,0,3.7,3.7,3.7,0,0,3.7,0,3.7,0,0,0,18.52,11.11,0,0,0,0,0,0,0,0,0,7.41,2.986009686,0.011429069,0,0,0
x167122787,x1318177949976268800,10/19/2020 13:11,10/19/2020,11/19/2020,31,EricShawnTV,https://t.co/hFBGDFuqYl @foxnews #foxnews #fox @WSJ @johncbussey #politics #Elections2020 @foxnewspolitics,foxnews,1,0.693147181,0.032258065,0.031748698,0,0,0,0,13,93.26,50,1,25.77,13,53.85,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,0,7.69,0,0,0,84.62,7.69,0,0,0,0,0,0,0,0,0,76.92,-11.01399031,0.015874349,0,0,1
x21010253,x1116401587973435399,4/11/2019 18:04,4/11/2019,11/19/2020,588,LelandVittert,Bits from the campaign trail aka #trailmix with @DanaPerino at 1434est We fact check @SenGillibrand from her town hall. Does @NRA really get most of its money from gun manufacturers? https://t.co/xK15y2fsMi,foxnews,5,1.791759469,0.008503401,0.008467451,2,1.098612289,0.003401361,0.003395589,35,97.14,71.61,1.94,25.77,11.67,20,62.86,34.29,8.57,5.71,0,2.86,0,2.86,0,2.86,2.86,17.14,2.86,2.86,0,0,5.71,2.86,2.86,0,0,5.71,0,0,0,0,0,0,5.71,0,0,2.86,0,8.57,0,0,0,2.86,2.86,2.86,0,0,0,0,0,0,0,0,0,8.57,2.86,0,2.86,2.86,0,0,5.71,0,8.57,0,8.57,0,2.86,0,0,2.86,0,0,2.86,0,2.86,0,0,0,25.71,5.71,0,0,0,2.86,0,0,0,0,0,17.14,10.98600969,0.00593152,0,0,1
x54182985,x861506172498706432,5/8/2017 9:00,5/8/2017,11/19/2020,1291,lhinnant,"30 août 2016
Élysée
Macron donne sa démission

-Tu ne gagneras pas, lance froidement Hollande
-Tout est possible réplique Macron

@LesEchos",ap,0,0,0,0,74,4.317488114,0.057319907,0.055737317,21,93.26,50,1,25.77,21,33.33,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,0,4.76,0,0,0,0,9.52,0,0,0,4.76,-3.013990314,0.027868659,0,0,0
x28138045,x1009052768563286018,6/19/2018 12:38,6/19/2018,11/19/2020,884,perezpena,"Ann Coulter said migrant children are ""child actors,"" ""given scripts to read by liberals."" She attributed this to The New Yorker, in whose articles I'm not finding that claim. @jonathanblitzer ?",nytimes,3,1.386294361,0.003393665,0.00338792,0,0,0,0,30,78.3,74.76,10.08,25.77,10,30,70,40,16.67,6.67,3.33,0,0,3.33,0,10,3.33,13.33,6.67,0,0,3.33,16.67,3.33,0,3.33,0,0,0,0,0,0,0,0,16.67,0,0,3.33,0,10,3.33,3.33,0,0,0,3.33,3.33,0,3.33,0,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,6.67,0,6.67,0,3.33,3.33,3.33,3.33,0,0,0,0,0,0,0,0,0,0,36.67,6.67,6.67,0,0,3.33,0,0,13.33,3.33,0,3.33,5.986009686,0.00169396,1,0,0
x54182985,x865231723579285505,5/18/2017 15:44,5/18/2017,11/19/2020,1281,lhinnant,Turkey wants U.S. special envoy against Islamic State out: https://t.co/dVOxEcFWiL,ap,0,0,0,0,0,0,0,0,14,99,23.75,1.06,99,14,28.57,42.86,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,7.14,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,7.14,0,7.14,0,0,0,0,0,7.14,0,7.14,0,7.14,0,0,0,42.86,21.43,0,7.14,0,0,0,0,0,0,0,14.29,-10.01399031,0,1,0,1
x15770911,x1285386415937916929,7/21/2020 1:29,7/21/2020,11/19/2020,121,nekesamumbi,🙏🏾 https://t.co/YSp1bgUWEY,ap,1,0.693147181,0.008264463,0.008230499,0,0,0,0,5,93.26,50,1,25.77,5,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,60,20,0,0,0,0,0,0,0,0,0,40,-19.01399031,0.00411525,0,0,0
x15770911,x770083452037304325,8/29/2016 2:19,8/29/2016,11/19/2020,1543,nekesamumbi,"This isn't any inspiration. This is, ""Forget it, I can't compete,… https://t.co/KOFua7RaEL",ap,0,0,0,0,0,0,0,0,16,1.92,1,74.76,99,8,18.75,75,43.75,25,6.25,6.25,0,0,0,0,18.75,0,0,12.5,0,0,12.5,18.75,0,0,0,0,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,25,6.25,0,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25,0,0,0,25,0,0,0,0,0,6.25,0,0,0,0,0,6.25,0,6.25,0,0,0,68.75,18.75,18.75,0,0,0,0,0,6.25,12.5,0,12.5,-8.013990314,0,0,1,0
x17389023,x1016367244195127297,7/9/2018 17:03,7/9/2018,11/19/2020,864,davidwchen,This incredible graphic from @Reuters vividly depicts just how harrowing and difficult the cave rescue is https://t.co/3RGpGua4mQ,nytimes,5,1.791759469,0.005787037,0.005770356,3,1.386294361,0.003472222,0.003466208,22,57.84,50,1,1,22,36.36,59.09,31.82,4.55,0,0,0,0,0,0,4.55,4.55,4.55,4.55,9.09,9.09,0,4.55,9.09,0,4.55,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,0,13.64,13.64,0,0,0,0,0,0,0,4.55,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,18.18,4.55,0,0,0,0,0,0,0,0,0,13.64,-2.013990314,0.004618282,0,1,0
x262937086,x1269420790455382022,6/7/2020 0:07,6/7/2020,11/19/2020,165,DanBarryNYT,"This is false — has nothing to do with the protests.
@seanhannity is citing an @nytimes story published on May 15, well before the protests.
https://t.co/dBECnUW1lI https://t.co/pxJwbcANCd",nytimes,0,0,0,0,305,5.723585102,1.848484848,1.046787221,34,90.07,50,1,1.76,11.33,23.53,61.76,44.12,2.94,0,0,0,0,0,0,2.94,8.82,11.76,14.71,2.94,0,2.94,14.71,2.94,2.94,0,2.94,0,8.82,2.94,5.88,0,5.88,0,2.94,0,0,0,0,5.88,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,2.94,5.88,0,2.94,2.94,2.94,0,0,0,0,0,8.82,0,5.88,0,2.94,0,32.35,11.76,2.94,0,0,0,0,0,0,0,0,17.65,9.986009686,0.523393611,0,0,0
x19714682,x42726818071068672,3/1/2011 23:24,3/1/2011,11/19/2020,3551,DwightGarner,"Safe bet, as OED has it to early 15th C.! @BryanAGarner Holson of NYT writing abt whether ""Sheen"" will become verb. I suspect it will.",nytimes,0,0,0,0,2,1.098612289,0.000563222,0.000563063,25,52.71,21.18,43.37,91.14,8.33,16,72,48,12,4,4,0,0,0,0,8,0,16,16,0,8,0,20,12,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,16,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,12,0,0,4,4,4,0,8,8,4,0,0,4,4,0,0,4,0,0,4,0,4,0,0,0,32,12,4,0,0,0,4,0,8,0,0,4,0.986009686,0.000281532,0,0,0
x18554022,x1019952176079298561,7/19/2018 14:28,7/19/2018,11/19/2020,854,JulietMacur,"“Something is wrong with my brain.” Suggested reading for North Carolina coach Larry Fedora, who doubts link between football &amp; CTE: @JulietMacur on Ryan Hoffman, UNC lineman who ended up a homeless addict &amp; died at 41 https://t.co/tdn4r4gxYF",nytimes,0,0,0,0,27,3.33220451,0.031615925,0.031126432,42,96.66,68.29,37.24,1,21,26.19,61.9,28.57,9.52,2.38,2.38,0,0,0,0,7.14,2.38,14.29,2.38,0,0,0,9.52,2.38,0,4.76,2.38,0,4.76,0,4.76,2.38,0,0,7.14,0,0,0,0,7.14,2.38,0,0,4.76,0,0,0,0,0,0,4.76,2.38,2.38,0,0,11.9,0,0,7.14,0,4.76,4.76,2.38,0,14.29,0,11.9,2.38,0,4.76,0,0,0,2.38,2.38,0,2.38,0,0,0,33.33,4.76,4.76,2.38,4.76,0,0,0,4.76,0,0,11.9,17.98600969,0.015563216,0,0,0
